770,0,1016,835,1009,-14236,  3528, -2892,  -178, -1536,   449
765,0,1015,835,1009,-13996,  3436, -2296,  -333,   237,   -25
764,0,1016,835,1009,-14036,  2984, -2844,    52,  -751,  -286
766,0,1016,834,1009,-13588,  2724, -2540,  -979,  -272,  -327
769,1,1016,837,1009,-14056,  2876, -2136,  -425,  -422,   562
767,1,1016,832,1008,-13776,  3076, -2572,  -131,   261,  -308
768,1,1015,836,1009,-14508,  2900, -2664,  -562,    78,  -296
765,633,1015,837,1009,-14588,  2964, -2520,  -438,  -265,   153
757,2,1016,837,1009,-14716,  3088, -2472,  -263,   400,   192
740,2,1015,836,1009,-14500,  3240, -2888,  -422,   140,   -78
770,1,1015,835,1009,-14468,  3368, -2300,  -243,  -151,   -29
743,2,1016,845,1009,-13984,  3188, -2276,    28,   273,   -27
741,1,1016,843,1010,-14328,  3356, -2856,    10,  -474,  -271
749,1,1016,843,1009,-15224,  3128, -1920,   322,   275,  -220
744,1,1016,847,1009,-14664,  3432, -2188,   292,   299,  1828
751,1,1015,849,1009,-13696,  3876, -3172,    -1,     6,   127
755,1,1016,856,1008,-14956,  3592, -2944,  -970,  -220,  -833
748,1,1015,855,1009,-14904,  3628, -2592, -1154,    16,   579
737,0,1016,854,1008,-13964,  3888, -2468,  -717,   153,   341
886,2,1015,857,1009,-14412,  3264, -2412,  -192,   216,  -613
894,2,1016,857,1009,-14332,  3232, -2516, -1017,   255,  -164
891,3,1015,857,1008,-14440,  3556, -2544,  -744,   165,  -217
892,2,1016,861,1009,-14544,  3532, -2512,  -300,   -33,  -151
891,2,1015,860,1009,-14676,  3284, -2848,  -331,  -210,  -197
891,2,1016,860,1009,-14700,  3340, -2596,  -544,   -89,   155
892,2,1016,859,1008,-14344,  3184, -2508,  -133,   948,  -138
897,2,1015,857,1008,-14452,  3236, -3084,  -268,   523,  -286
898,2,1015,856,1008,-14472,  3576, -2864,  -382,  -210,  -189
899,2,1015,849,1008,-14660,  3580, -2040,   167,   284,    15
890,2,1015,849,1008,-14460,  3528, -2744,   265,    -2,   484
905,2,1016,852,1007,-14512,  3668, -3020,  -386,  -100,  -104
910,2,1016,852,1008,-14844,  3752, -2668,  -713,   -19,   -61
910,2,1015,849,1008,-14668,  3692, -2520,  -333,   373,  -160
910,2,1015,853,1007,-14364,  3824, -2992,  -511,   431,  -673
911,2,1015,855,1007,-14668,  3908, -3068,  -666,   -31,  -577
912,3,1015,855,1007,-14828,  3604, -2684, -1029,  -103,   -45
912,2,1016,855,1008,-14460,  3568, -2408,   -15,   282,  -205
912,2,1016,855,1008,-14876,  3376, -3044,   -58,  -186,  -290
913,2,1015,856,1008,-15236,  3404, -2992,  -920,   212,  -126
913,2,1016,859,1007,-14676,  3352, -2560,  -590,   225,   145
913,2,1016,860,1007,-14636,  3352, -3052,  -659,   -90,  -386
915,3,1016,861,1008,-14664,  3180, -2924, -1283,   -48,  -163
914,3,1016,850,1008,-14648,  3372, -2612, -1367,  -273,   338
910,2,1016,854,1008,-14712,  3108, -2832,  -663,   -81,   601
911,2,1016,856,1008,-14764,  3196, -3280,  -810,  -252,   131
912,7,1016,850,1008,-15068,  3212, -3040,  -986,  -681,   -76
912,3,1016,844,1008,-15272,  3248, -2672,  -439,   244,    86
911,2,1016,844,1009,-14812,  3096, -2932,   206,   -38,  -479
894,3,1015,842,1008,-14432,  2464, -2284,   227,  -418,  -888
898,2,1015,836,1008,-14780,  2360, -3016,  -175,   404,    69
887,1,1016,823,1008,-14064,  2988, -2612,  -636,   173,   439
887,1,1015,846,1008,-14828,  3028, -2652,  -447,  -772,  -206
882,0,1015,837,1009,-14840,  2936, -2704,  -473,   597,  -301
884,0,1015,840,1008,-14672,  3072, -2176,  -293,   496,   166
885,0,1016,837,1008,-13752,  3320, -2360,  -132,   527,   -38
890,0,1016,837,1009,-14008,  3144, -2760,  -223,   298,  -456
892,0,1016,832,1009,-14620,  3200, -2560,  -350,   -21,    15
895,0,1016,833,1009,-13820,  2704, -2296,   191,   550,  -238
898,0,1015,836,1009,-13880,  2876, -2576,   378,   261,  -591
900,0,1016,835,1009,-14328,  3036, -2568,    -5,  -458,  -142
900,0,1016,833,1009,-14280,  2936, -2260,  -497,   199,   286
903,0,1016,833,1009,-13880,  3036, -2328,    21,   200,   112
903,0,1016,834,1009,-14160,  3268, -2624,  -261,   115,  -337
904,0,1015,835,1009,-14568,  3228, -2476,  -399,   222,  -263
907,0,1015,836,1009,-14604,  3088, -2432,    84,   570,  -338
907,0,1015,833,1008,-14592,  3208, -2780,    59,   292,  -440
907,0,1016,834,1009,-14284,  3104, -2480,  -632,   375,  -653
