792,0,0,959,1003,  6364, 15324,  7184,  -748,   605,  -432
788,0,0,962,1003,  6024, 15436,  3112,  -125,  -332,  -610
815,0,0,962,1004,  5812, 15252,  4336,  -813, -1072,    96
754,0,0,962,1004, 16056, 12068,  6572, -2442,-11778, -6317
835,0,0,951,1003, -2176, 15848,  3708, -3847, -9398,-11900
857,0,0,958,1004, -4124, 15760,  1656, -4295,    92, -1183
871,0,0,960,1004,  -228, 15136,  4260, -5947,  6440,  3272
832,0,0,960,1005,  1532, 14540,  7828, -7288,  8457,  6181
814,0,0,944,1004,  4472, 14436, 10976, -7233,  8943,  5601
822,0,0,953,1003,  5024, 14080, 14792, -4874,  3997,  3538
849,0,0,953,1003,  6660, 14244, 13552,  -590,  -558, -4064
836,0,0,954,1004,  4528, 13276, 12044,  -579, -5538, -4768
868,0,0,956,1003,  2364, 13124, 11492,  -724, -6586, -6477
863,0,0,955,1004,  1492, 12896, 10188, -1173, -5403, -8050
837,0,0,955,1004,  -404, 13364, 11668, -4807, -6996, -6458
863,0,0,956,1003, -2396, 14500, 12944, -1484, -2229,  -958
855,0,0,959,1003,   620, 14000, 12248,   -92,   410,   108
816,0,0,960,1004,   568, 13196, 12756,   270,   347,   575
829,0,0,958,1004,   928, 13276, 12444,  -799,  -320,   480
825,0,0,955,1004,   152, 13360, 12032,  -226,   226,    -3
822,0,0,956,1003,   520, 13396, 11440,  -413,   168,   -92
