913,0,1014,764,1005,  2072, 15556, -2128,  -420,   214,   -39
912,0,1013,762,1005,  2196, 15840, -2376,   244,  1466,   985
912,0,1012,758,1004,  2964, 15216, -1856, -1338,  -784,  1044
912,0,1012,746,1005,  2336, 15208, -1748,  -902,  -666,   536
913,0,1013,754,1005,  2908, 15428, -1500,   336,   866,   324
913,0,1012,753,1005,  1792, 15828, -2656,  1534,  -144,   878
913,0,1012,756,1005,  2300, 15584, -2712,  -593,  -846,   941
913,0,1013,765,1005,  3216, 14964,   124, -1050, -1657,  -311
917,0,1012,768,1006,  3492, 15120, -4560,  2700,  2293, -2379
915,0,1012,766,1006,  1596, 15268, -3400, -3037,   410,  -394
915,0,1012,764,1005,  3028, 14836, -1908, -2321,   448,  1186
914,0,1011,773,1005,   312, 13096, -1256,  1750, -5948,  7367
913,0,1011,780,1005,  4404, 15148, -2056,  -212,  3092, -1491
912,0,1012,773,1006,  4028, 15364, -3072, -1915,  1606,   200
915,0,1012,772,1004,  2468, 15828, -1972, -3234, -1082, -1221
913,0,1010,777,1004,  3412, 15596,  -672, -1571, -1249, -1259
915,0,1011,779,1004,  1552, 14908, -1068,  -416, -2937,  1776
918,0,1010,783,1004,  5352, 15384, -1480, -2341,   962,   330
920,0,1011,785,1004,  3708, 15596,  -576, -1996, -3948,  1322
918,0,1010,784,1003,  3552, 15424,  -672, -1017, -2287,  1566
925,0,1011,788,1004,  3984, 15552,  -556, -1494, -1901,  1000
928,0,1011,789,1004,  2740, 15744,  -352, -1158,  -849,   513
931,0,1011,790,1003,  2096, 15680, -1088, -4727,-15226,  5377
932,0,1011,790,1004,  9512, 15240,   860,  -756,  2976,  -235
931,0,1011,788,1003,  2836, 15808,   280, -1805,  -834,  -303
931,0,1010,785,1004,  5672, 15056,  1008,  -398,  1051,  -564
931,0,1011,781,1004,  3736, 15444,   516,  -261,  1089, -1279
931,0,1011,783,1004,  5036, 15552,  -236,    44,   614,  -304
931,0,1010,782,1004,  5268, 15544,   192,  -872,   272, -1915
929,0,1009,779,1004,  4260, 14216,  2524, -4112,  -766, -1569
930,0,1010,783,1003,  1964, 15268,  1456,  2483,  4518,  1252
