7,0,391,783,953,   584, 16180,  1076,  -804,  -101,   -60
0,0,391,789,957,   744, 16020,  1468,  -448,   -50,   -90
0,0,400,789,955,   940, 16184,  1164,  -108,  -163,   -61
0,0,400,791,957,   644, 16212,   920,  -388,    -5,   -52
0,0,409,787,954,   680, 16032,  1188,  -652,    21,   136
0,0,416,793,958,   628, 16032,  1380,  -470,    86,    41
0,0,421,792,959,   852, 16064,  1044,  -507,   156,  -155
0,0,424,786,955,   624, 16220,  1020,  -737,   335,     4
0,0,426,785,953,   740, 16072,  1448,  -550,  -131,   -13
0,0,425,795,955,   600, 16220,  1408,  -177,  -187,  -138
0,0,427,793,955,   572, 16156,  1032,  -225,    83,   -19
0,0,434,792,956,   716, 15968,  1228,  -484,   -22,    82
0,0,428,794,954,   728, 16036,  1296,  -431,  -150,    70
0,0,433,798,955,   564, 16020,  1228,  -493,   -29,   -19
0,0,419,800,957,   764, 16036,  1144,  -634,   111,     3
0,0,417,801,957,   912, 16152,  1288,  -599,  -297,     1
1,0,423,805,954,   684, 16240,   928,  -472,  -143,     7
0,0,428,807,952,   672, 16128,  1236,  -564,  -111,    66
0,0,422,808,953,   752, 16164,  1320,  -403,   -45,   -17
0,0,412,809,952,   688, 16228,  1332,  -390,    -4,   -80
0,0,416,809,954,   864, 16108,  1024,  -373,    70,     9
2,0,394,810,953,   924, 16188,  1396,  -482,    97,   -41
0,0,393,803,952,  1016, 16176,  1416,  -294,   -35,   101
0,0,402,806,952,  1036, 16152,  1076,  -303,  -116,   -24
0,0,393,807,951,   780, 16092,  1212,  -545,   -19,    67
0,0,379,799,948,   940, 16176,  1176,  -504,    50,    13
0,0,340,796,953,  1048, 16112,  1148,  -411,    -3,   172
0,0,362,806,956,  1000, 16004,  1184,  -497,    12,    56
0,0,347,806,955,   940, 16052,  1288,  -349,  -156,   -37
7,0,376,808,957,   748, 16112,  1028,  -445,  -247,    -7
0,0,345,807,956,   704, 16176,  1164,  -550,   -46,    14
0,0,369,811,956,   668, 16024,  1228,  -387,   224,    -1
0,0,356,805,959,   644, 16172,  1124,  -406,   -14,   -88
5,0,359,809,961,   756, 16156,  1120,  -573,   159,   -18
0,0,347,810,962,   752, 16084,  1508,  -512,    86,   -34
7,0,356,809,963,   952, 16068,  1232,  -409,   -41,   -17
0,0,363,808,960,  1008, 16168,  1064,  -515,   142,   -49
