0,0,0,0,562, 16556, -3256,  1496,   142,  -423,  -505
0,0,0,0,574, 15544, -2680,   860,  -456,   860,  -878
0,0,0,0,612, 16884, -2812,   296,   530,  1340,  -436
0,0,0,0,627, 16572, -2880,  1780,  -976,   691,  -342
0,0,0,0,660, 16080, -2768,  1540,  -713,  2025,   -80
0,0,0,0,670, 14604, -2212,  1652,  -235,  2135,  -118
0,0,0,0,671, 16256, -2608,  1760,  -215,   671,   478
0,0,0,0,678, 15992, -2752,  1532, -1355,   519,   -91
0,0,0,0,665, 16352, -2964,  1528,  -491,  -585,   113
0,0,0,0,642, 15756, -2608,  1352,   201,  1803,  1643
0,0,0,0,621, 17628, -3152,  2180,  -600,  -480,   376
0,0,0,0,617, 17188, -3252,  2284,  -785,  -882,  -904
0,0,0,0,646, 15904, -2872,  2588,  -363,   438,  -982
0,0,0,0,604, 15784, -2476,  1304,   246, -1096,   266
0,0,0,0,663, 16884, -2796,  1840,  -569, -1111,  -187
0,0,0,0,690, 16084, -2972,  2224, -1109,  -968,  -195
0,0,0,0,682, 14716, -2956,  2252,  -856,  -493,   -53
0,0,0,0,665, 16096, -2668,  2384,  -686,   643,   398
0,0,583,0,666, 16756, -2984,  2588,  -674,  1005,  -518
0,0,0,0,684, 16484, -2840,  2552,   -25,   491,  -297
0,0,644,0,675, 15540, -2624,  2208,  -342,   -93,  -140
0,0,624,0,694, 16500, -2560,  2720,  -774,  -669,   -58
0,0,0,0,699, 16376, -2704,  2756,    29,  -555,   238
0,0,0,0,698, 16012, -2980,  2884,  -526,  -200,   374
0,0,632,0,692, 16824, -2872,  2684,  -238,   831,   110
0,0,624,0,695, 16220, -2896,  3100,  -317,  1168,  -257
0,0,638,0,667, 16628, -2464,  2808,   292,  2954,   404
0,0,595,0,643, 15828, -2520,  2796,  -325,  1238,  -275
0,0,599,0,660, 17204, -2860,  3020,  -117,  1047,  -193
0,0,569,0,661, 16588, -2996,  3212,  -419,   651,  -393
0,0,0,0,641, 16960, -2704,  2620,  -433,  1418,   184
0,0,0,0,667, 17060, -2732,  3476,  -544,   311,  -203
0,0,0,0,670, 15752, -2580,  2856,  -890, -1374,  -248
0,0,0,0,667, 16312, -2876,  2508,  -504,  -513,  -132
0,0,0,0,674, 16352, -2812,  2768,  -491,   422,  -289
0,0,0,0,658, 15648, -2816,  2472,  -370,   171,   250
0,0,0,0,661, 16700, -2756,  3316,   631,   -36,   920
0,0,0,0,667, 15832, -3648,  3028,    32,   388,   950
0,0,0,0,644, 17296, -3740,  2600,   145,  1955,   438
0,0,0,0,657, 16668, -2976,  2528,   279,  1513,   -15
0,0,0,0,669, 17000, -3204,  3012,    15,  1991,  -251
0,0,0,0,674, 17064, -2856,  3160,  -519,  1600,  -734
0,0,0,0,654, 15120, -2924,  2776,  -196,  1320,  -206
0,0,0,0,661, 17024, -2556,  3200,  -515,   265,    46
0,0,637,0,668, 17360, -3308,  2900,  -945, -1882,  -487
1,0,642,0,665, 16780, -2768,  2852, -1142,   585,  -131
0,0,625,0,678, 15756, -2732,  3320, -1116,   -33,   143
0,0,0,0,682, 16932, -3216,  3104,  -361,  -500,   415
0,0,0,0,639, 16704, -3096,  2928,  -675, -1192,   254
0,0,647,0,664, 16508, -3024,  3428,  -582,  -401,   118
0,0,0,0,705, 16264, -3212,  3404,  -525,  -347,   102
0,0,623,0,686, 16568, -3256,  3716,  -485,  -304,  -105
0,0,638,0,670, 15832, -3772,  3772,    51,  -513,   -40
0,0,565,0,677, 15832, -3184,  3416,  -399,   514,  -122
0,0,610,0,678, 13900, -2164,  2788, -1241,   256,   318
0,0,595,0,713, 16772, -3316,  3644,  -729,  -494,   172
0,0,634,0,726, 17152, -3440,  4220,  -319,  -597,  -306
0,0,601,0,699, 17348, -3392,  4072,    17,  -785,   -97
0,0,609,0,704, 16176, -3320,  3964,  -763,  -228,  -282
