0,1004,1007,869,0,  1956, 16272,  -236,  -345,  1209,  -741
0,1004,1007,867,0,  4660, 15324,   148,  1409,   -20,   362
0,1003,1007,868,0,  2056, 15708, -2536,  -114,  -788, -1221
0,1004,1006,867,0,   636, 15784,  -812, -1080,   -37,   232
0,1003,1007,867,1,  2136, 15568,  -104,  -722,  -326,  1210
0,1004,1007,866,0,  3400, 15064, -1228,   446,   710,  -298
0,1003,1007,866,0,  1688, 15476, -1180, -1397,   646, -1023
0,1004,1007,865,0,  1900, 15444,   444, -1323,   892,  -239
0,1004,1007,865,0,  3620, 15752,  -168,   -98,   647,    21
0,1005,1007,864,0,  1872, 16060,  -868,  -509, -1823,   171
0,1005,1008,864,0,  1104, 16280,  -668,  -746,  -771,    89
0,1005,1008,865,0,  1684, 16144,  -764,  -721,  -531,   301
0,1004,1007,865,0,  1648, 16004,  -452,  -897,  -440,   -33
0,1003,1006,865,0,  1540, 15888,  -324,  -212,   677,     3
0,997,1004,863,0,  1744, 15484,  -360,  -325,   740,   -97
0,998,1004,864,0,  1288, 15808,  -564, -3080, -1114,  -853
0,999,1004,862,0,  1156, 15868,  1076,   -35, -1551,  2799
0,985,993,857,0,  5100, 15788,   804,  1168,   992, -4729
0,979,993,858,0,  2984, 15340,  1184,  2227,  1686,    65
0,993,1002,859,0,  3184, 14788, -1028,  4317,  1719, -3306
0,997,1004,857,0,  -328, 14740, -3332,   398,  3212, -3499
0,997,1004,859,0,   608, 15204, -4324,   951,  2719,   -89
0,997,1004,860,0,  2260, 16104, -2608, -3108,  2153,  1153
0,997,1003,859,0,  2516, 15824,   864,  -443,  -657,  -236
0,998,1004,858,0,  2060, 14944, -1192,  2612, -2018,   743
0,997,1006,860,0,  1360, 14884, -8152, -4817, -2469,  1176
0,997,1002,858,0,  -920, 13844,  8580, -2263, -1109,   692
0,999,1005,859,0,  2164, 15544, -1512,  7381,  1519,   292
0,1003,1008,838,0,  3916, 15556, -5580,   846,  1914, -3594
0,1006,1010,847,0,  1768, 12816, -1600,   587, -4502, -1464
0,1006,1009,847,0, -3976, 15280, -4728,  1446, -1885,  1091
0,1005,1010,849,0,   844, 14472, -4484, -2054,  -757,  2836
0,1003,1008,849,0,  1788, 14712, -2628, -2399, -1803,  1753
0,1003,1008,849,0,  -464, 15708, -1252, -2136, -2049,   925
0,1002,1007,852,0,  1832, 15404, -3036,   328, -1841,   895
0,1002,1006,853,0,  3220, 15156, -4092, -1651, -1727,  2511
0,1001,1005,854,0,  4316, 14588, -1960,   -13,  2197,  2356
0,1001,999,848,0,  5944, 14812, -3544,  -389, -5754,  3064
0,1007,1003,850,0,   -20, 15560, -2172, -1843,  -356, -1604
0,1009,1004,853,0,  2080, 15600, -1336,   176,  6572, -3176
0,1008,1003,853,0,  5436, 15700, -3536,  2858,   618,  -240
0,1009,1003,851,0,  1736, 15556, -5156, -1073,  -889,  2048
0,1009,1002,853,0,  2656, 14796, -2768, -3719,   823,  2889
0,1008,1003,854,0,  5292, 14936,  -760, -4070,   697,   735
0,1007,1004,855,0,  3960, 15684,   616, -1210,  -362, -1573
0,1000,1005,853,0,  4412, 15008, -1384,   658, -2219,  -400
0,998,1005,853,0,  3232, 14724, -2440,  -491,  -432,    62
0,1001,1007,855,0,  2508, 15344, -1508,   -81,  1611,  -295
0,1000,1007,854,0,  4008, 15556, -1440, -1458,  1329,  1005
0,1001,1007,855,0,  4524, 15296, -1172, -1314,  1191,   478
0,998,1007,855,0,  4380, 15368,  -200,  -287,  -128,  -203
0,999,1007,856,0,  3572, 15460, -1208,  -185,  -962,    16
0,1000,1008,855,0,  3044, 15448, -1280,   -23,  -174,   527
0,1000,1007,856,0,  3476, 15624, -1828,  -238,   315,   510
0,999,1007,856,0,  2964, 15592, -1368,  -549,  -402,   363
0,1001,1008,856,0,  3992, 15584, -1512,  -680, -1201,   186
0,1001,1007,855,0,  3788, 15604, -1256,  -227,  -583,   119
0,1005,1009,839,0,  2408, 15436, -1304,  -913,  4792, -1877
0,1007,1011,839,0,  2568, 14648, -1064,   282, -1698,   856
0,1006,1011,841,0,  3060, 15348, -2188,   747, -1210,   876
0,1003,1010,845,0,  2940, 16004, -2336, -1457,   851,   966
0,1004,1010,846,0,  5088, 14744,   -12,  -207,  -921,  1577
