887,1,0,0,0,  5604, 15372,  1828,   951,   139,   159
885,0,0,0,0,  6740, 15132,  4268, -1406,  1304,   493
887,0,0,0,0,  6036, 15336,  4596, -1040,   586,  -431
896,0,2,0,0,  5840, 15260,  4364,  -516,    53,    -8
876,0,0,0,0,  6476, 15028,  4036,  -319,   130,  -125
883,0,0,0,0,  6372, 14944,  4080,  -523,   114,  -118
884,0,0,0,0,  6148, 15008,  4044,  -547,  -304,    64
838,0,0,0,0,  6348, 14944,  4032,  -340,   -88,  -100
863,1,0,0,0,  6532, 15044,  4448,  -346,   244,  -104
881,0,0,0,0,  6612, 15172,  4520,  -428,   166,  -119
831,0,0,0,0,  6324, 15104,  4420,  -456,  -362,    55
880,0,0,0,0,  6264, 15192,  4404,  -548,  -559,    46
835,0,0,0,0,  6088, 15132,  4152,  -490,  -280,    99
878,0,0,0,0,  6120, 15080,  4264,  -405,  -143,   -19
837,1,0,0,0,  6268, 15036,  4288,  -510,   116,  -157
824,0,0,0,0,  6216, 14916,  4388,  -419,  -260,    13
825,0,0,0,0,  6464, 15000,  3980,  -460,   -69,   -10
819,0,1,0,0,  5372, 15148,  3976,  -420,  1062,   -17
707,0,0,0,0,  6020, 15004,  4328,  -288,   246,    67
764,0,0,0,0,  6144, 14984,  4024,  -390,   -60,  -193
820,0,0,0,0,  6240, 15004,  4040,  -510,   251,  -216
851,0,0,0,0,  6192, 15096,  4276,  -632,  -281,   110
852,0,0,0,0,  5992, 15156,  4268,  -532,  -529,     2
790,0,0,0,0,  5888, 15096,  4436,  -422,  -248,   -64
841,0,0,0,0,  5836, 15184,  4420,  -197,  -174,    39
844,0,0,0,0,  6096, 15224,  3956,  -551,  -556,    69
887,0,1,0,0,  6232, 15088,  4160,  -357,  -593,    51
881,0,0,0,0,  6164, 14976,  4232,  -413,    72,  -152
855,0,0,0,0,  6256, 15116,  4108,  -172,    76,     1
879,0,0,0,0,  6276, 14948,  3968,  -202,   229,   -59
870,0,0,0,0,  6132, 15420,  4056,  -453,   733,  -261
850,0,0,0,0,  5952, 15192,  4288,  -446,   291,   -35
871,0,0,0,0,  6064, 15264,  4248,  -507,  -240,    61
846,0,0,0,0,  5900, 15348,  4120,  -578,  -413,    63
871,0,0,0,0,  6004, 15260,  4432,  -496,   255,    32
884,0,0,0,0,  5900, 15224,  4104,  -483,  -189,    -8
893,0,0,0,0,  5916, 15120,  4128,  -455,   -58,  -121
904,0,0,0,0,  6124, 15148,  4400,  -458,    67,   -62
900,0,0,0,0,  5712, 15172,  4256,  -361,   -77,   -12
887,0,0,0,0,  5724, 15192,  4040,  -402,    90,   -99
892,0,0,0,0,  6080, 15024,  4096,  -581,  -105,    -3
893,2,0,0,0,  6164, 15276,  4180,  -602,  -358,    55
891,0,0,0,0,  5704, 15128,  4256,  -434,  -352,     9
892,0,0,0,0,  6176, 15168,  4296,  -387,   -82,    58
720,0,0,0,0,  6548, 15016,  4276,  -424,     8,  -171
807,0,2,0,0,  6220, 15264,  4156,  -406,  -442,    95
815,0,0,0,0,  5912, 15156,  4148,  -509,  -868,    87
861,0,0,0,0,  5856, 15056,  3916,  -440,  -351,    -6
828,0,0,0,0,  6120, 15008,  4044,  -440,  -160,   -14
881,0,0,0,0,  6384, 15188,  4248,  -795,   -50,   217
891,0,0,0,0,  6140, 15180,  4548,  -331,  -246,   -72
898,0,0,0,0,  5872, 15064,  4048,  -480,     7,   -21
891,0,0,0,0,  5636, 15080,  3992,  -513,    32,  -109
851,0,0,0,0,  5860, 15140,  4252,  -552,    93,   -62
855,0,0,0,0,  6148, 15084,  4216,  -473,   -80,   -80
836,0,0,0,0,  6084, 15112,  4180,  -294,    93,   -44
780,0,0,0,0,  6136, 15244,  3988,  -177,    12,    21
816,0,0,0,0,  6016, 15092,  4184,  -754,   -54,  -204
773,0,0,0,0,  6084, 15276,  4124,  -377,   358,   -91
849,0,0,0,0,  6016, 15048,  4452,  -555,   122,   197
850,0,0,0,0,  6000, 15224,  4304,  -453,   104,  -103
850,0,0,0,0,  6104, 15096,  4196,  -395,  -302,   -68
855,0,0,0,0,  6108, 15128,  4180,  -433,  -148,    -4
855,0,0,0,0,  5968, 15068,  4540,  -431,  -392,     9
857,0,0,0,0,  6092, 15132,  4228,  -427,   -66,   -78
850,0,0,0,0,  5928, 15204,  4156,  -258,   -62,  -136
851,0,0,0,0,  5992, 15120,  4132,  -530,     2,    -3
826,0,0,0,0,  5912, 15228,  4204,  -471,  -127,    -2
797,0,0,0,0,  6232, 15060,  4184,  -374,   -97,   -28
843,1,0,0,0,  6284, 15132,  4296,  -177,   470,  -186
875,0,0,0,0,  5984, 15176,  4260,  -486,    86,   -10
875,0,0,0,0,  6032, 15128,  4420,  -403,  -244,   -10
875,0,0,0,0,  6156, 15116,  4240,  -310,   362,  -245
875,0,0,0,0,  6332, 15292,  4136,  -232,   511,   -57
881,0,0,0,0,  6068, 15224,  4416,  -378,    -2,    -2
886,0,0,0,0,  5960, 15236,  4048,  -310,  -343,   -16
885,0,0,0,0,  5892, 15064,  4060,  -418,  -287,   161
859,0,0,0,0,  6040, 15096,  4140,  -444,  -261,   -11
871,2,0,0,0,  5784, 15012,  4020,  -559,  -265,  -129
736,0,0,0,0,  5800, 15332,  3960,  -595,    52,   -47
763,0,0,0,0,  6060, 15080,  4184,  -423,    88,    78
